Latitude,Longitude,Sigs,YYYY-MM-DD,Method,Country,Region,SourceFile,SubSource
-8.24336,115.3689,1,21/01/10,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.24108,115.379,1,22/10/31,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.24099,115.379,1,20/01/11,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.23924,115.3765,1,20/02/14,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.23834,115.3791,1,22/07/24,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.23828,115.3792,1,22/11/15,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.23803,115.1412,1,22/12/21,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.23796,115.1411,1,22/09/21,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.15412,114.4558,1,20/01/26,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.15361,114.4631,1,22/07/04,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.14779,114.6762,1,20/01/24,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.14659,114.6785,1,22/12/05,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.14583,114.6803,1,22/07/20,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.14523,114.6804,1,22/07/20,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.14063,114.5538,1,22/11/07,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.13955,114.554,1,22/07/04,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.13598,114.565,1,22/11/26,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.13363,114.558,1,22/05/30,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-8.10392,115.1927,1,22/08/06,Direct Observation,Indonesia,Bali,04 iNaturalist Indonesia.csv,iNaturalist
-2.77478,107.866,1,22/06/28,Direct Observation,Indonesia,Bangka-Belitung,04 iNaturalist Indonesia.csv,iNaturalist
-2.06248,105.161,1,20/10/15,Direct Observation,Indonesia,Bangka-Belitung,04 iNaturalist Indonesia.csv,iNaturalist
-1.62252,105.9871,1,22/07/17,Direct Observation,Indonesia,Bangka-Belitung,04 iNaturalist Indonesia.csv,iNaturalist
-6.82052,105.4785,1,22/09/27,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.80128,105.2909,1,22/07/02,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.78469,105.3751,1,22/06/08,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.78469,105.3751,1,22/06/03,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.77225,105.372,1,21/01/16,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.35275,106.6763,1,20/11/22,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.30681,106.4229,1,22/01/02,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.11057,106.128,1,20/11/22,Direct Observation,Indonesia,Banten,04 iNaturalist Indonesia.csv,iNaturalist
-6.21477,106.8657,1,22/11/21,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12243,106.7605,1,20/03/03,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12189,106.7586,1,22/06/01,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12183,106.759,1,22/06/01,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12181,106.7592,1,22/06/01,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12168,106.7604,1,21/04/24,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12166,106.7615,1,22/05/09,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12166,106.7618,1,22/05/09,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12166,106.762,1,22/05/09,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12165,106.7619,1,22/05/09,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12163,106.7621,1,22/05/09,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12159,106.7623,1,22/05/09,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.12154,106.7617,1,22/05/09,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.1102,106.7689,1,22/10/02,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.10649,106.7369,1,22/12/29,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.10479,106.7354,1,20/03/13,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.1045,106.7592,1,21/01/03,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.10426,106.7606,1,21/01/25,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-6.10384,106.7615,1,21/12/18,Direct Observation,Indonesia,Jakarta Raya,04 iNaturalist Indonesia.csv,iNaturalist
-2.07421,101.3765,1,20/12/17,Direct Observation,Indonesia,Jambi,04 iNaturalist Indonesia.csv,iNaturalist
-1.6535,103.5799,1,20/10/07,Direct Observation,Indonesia,Jambi,04 iNaturalist Indonesia.csv,iNaturalist
-1.6161,103.5158,1,22/11/20,Direct Observation,Indonesia,Jambi,04 iNaturalist Indonesia.csv,iNaturalist
-1.61012,103.6131,1,22/01/09,Direct Observation,Indonesia,Jambi,04 iNaturalist Indonesia.csv,iNaturalist
-1.05718,103.7869,1,20/12/25,Direct Observation,Indonesia,Jambi,04 iNaturalist Indonesia.csv,iNaturalist
-7.70616,108.6591,1,22/05/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.70616,108.6591,1,22/05/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.70616,108.6591,1,22/05/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.70616,108.6591,1,22/05/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.70571,108.6535,1,22/10/23,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.61506,108.4988,1,20/02/11,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.42316,108.214,1,22/06/15,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.35554,108.1564,1,22/06/19,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.35554,108.1564,1,22/06/19,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.35257,108.4691,1,22/05/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.34733,108.4892,1,22/05/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.34733,108.4892,1,22/06/02,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.3454,108.4926,1,21/04/10,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26963,108.0984,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26667,108.0717,1,20/11/08,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26667,108.0717,1,22/04/14,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26667,108.0717,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26667,108.0717,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26667,108.0717,1,22/05/28,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26662,108.0717,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26662,108.0717,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26173,108.0871,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26168,108.087,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26166,108.087,1,22/03/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.26095,108.0777,1,22/12/03,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.25694,108.0767,1,20/12/21,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.25692,108.0783,1,22/03/24,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.25466,108.0809,1,22/05/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.2522,108.0892,1,22/05/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.98811,108.5077,1,20/09/20,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.93143,107.7711,1,22/11/15,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.90716,108.4157,1,21/01/13,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.88792,108.4484,1,22/02/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.8852,107.6136,1,22/12/24,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.8852,107.6136,1,22/12/24,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.8586,107.6347,1,22/10/13,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85783,107.6306,1,22/04/23,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85716,107.6331,1,22/12/24,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85716,107.6331,1,21/10/01,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85716,107.6331,1,22/12/24,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85687,107.6313,1,22/08/23,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,20/08/01,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,21/01/23,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,22/05/21,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,22/07/30,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,22/07/30,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,22/07/30,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,22/07/30,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85658,107.6324,1,22/07/30,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85589,107.631,1,22/02/01,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85587,107.6325,1,21/03/20,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.85335,107.6303,1,22/10/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.84888,107.6415,1,21/01/22,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.83153,107.6643,1,22/03/06,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.82397,107.4458,1,22/02/13,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.8062,108.1884,1,21/01/18,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.79907,107.5778,1,21/09/15,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.78843,107.6544,1,22/06/17,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.77765,106.6473,1,20/05/31,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.74307,107.0076,1,22/10/20,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.74232,107.0078,1,22/10/20,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.74128,107.0076,1,22/06/15,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.74128,107.0076,1,20/12/03,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.74128,107.0076,1,20/12/03,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.73202,108.5523,1,22/05/28,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.72065,106.9508,1,21/10/11,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.70981,108.521,1,20/10/21,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.70205,106.9846,1,22/10/22,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67641,106.7505,1,20/06/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67266,106.7499,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67266,106.7499,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67258,106.7269,1,22/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67258,106.7269,1,22/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67231,106.7505,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.6722,106.7503,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67219,106.7503,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67219,106.7505,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67157,106.7507,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67114,106.7509,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.67088,106.7506,1,21/09/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.66981,106.7262,1,22/09/04,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.66946,106.7281,1,20/10/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.6694,106.7269,1,20/10/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.66907,106.7264,1,20/12/30,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.63922,107.0671,1,21/06/23,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.58458,106.8433,1,21/11/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.5614,106.7246,1,22/02/28,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.56062,106.7307,1,22/11/20,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.5604,106.7283,1,20/07/14,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55983,106.728,1,20/07/14,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55971,106.7278,1,20/09/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55954,106.7276,1,20/07/14,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55909,106.7254,1,21/07/01,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55618,106.7264,1,20/09/06,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55617,106.7264,1,22/03/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55617,106.7264,1,22/03/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55617,106.7264,1,22/03/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55525,106.7207,1,20/04/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.5549,106.731,1,22/09/08,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55469,106.7248,1,20/02/29,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55462,106.7276,1,22/08/28,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55458,106.7281,1,22/09/17,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55435,106.7275,1,22/11/23,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.5542,106.7286,1,21/12/02,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55419,106.7234,1,21/02/20,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.5541,106.7277,1,22/06/11,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55408,106.7234,1,20/11/07,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55408,106.7234,1,20/11/07,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55408,106.7234,1,20/11/07,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55407,106.7235,1,22/06/18,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55395,106.7233,1,22/02/12,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55395,106.7233,1,22/11/19,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55394,106.7234,1,21/01/04,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.5537,106.7251,1,20/04/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55337,106.7251,1,20/01/08,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55306,106.6797,1,21/01/17,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55262,106.989,1,22/12/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55157,106.6291,1,22/05/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.55003,106.7222,1,22/05/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.5498,106.7209,1,22/09/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.51641,106.8147,1,20/09/30,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.45317,106.6276,1,22/12/10,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.39964,106.9401,1,20/11/25,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.3761,106.8426,1,22/11/27,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.37075,106.8966,1,21/04/06,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-6.32261,107.3376,1,20/11/21,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-5.99584,107.0421,1,21/09/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-5.94087,107.0244,1,20/09/26,Direct Observation,Indonesia,Jawa Barat,04 iNaturalist Indonesia.csv,iNaturalist
-7.903,110.8911,1,22/06/03,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.89755,110.897,1,22/06/03,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.80938,110.8642,1,21/02/05,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.79385,110.8995,1,21/02/05,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.78074,110.85,1,22/06/03,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.76609,110.8343,1,21/02/04,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.76609,110.8343,1,21/02/05,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.68121,109.0438,1,20/07/08,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.66848,111.1191,1,21/02/04,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.66848,111.1191,1,21/02/03,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.66516,111.1295,1,21/11/28,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.66066,111.1307,1,20/11/25,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.61892,111.0742,1,21/03/22,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.6117,111.0021,1,20/11/22,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.57322,110.4562,1,22/08/04,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.55624,110.4381,1,21/11/30,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.52293,110.5407,1,21/11/06,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.51184,110.5146,1,22/05/29,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.5085,108.7452,1,20/06/17,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49713,110.2183,1,21/11/25,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49623,110.2184,1,22/06/01,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49623,110.2183,1,22/06/01,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49619,110.2184,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49615,110.2183,1,22/06/01,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49615,110.2184,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49614,110.2184,1,22/06/01,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49611,110.2181,1,21/11/30,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.4961,110.2185,1,22/06/01,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49388,110.2226,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49384,110.2226,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49372,110.2202,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49371,110.2226,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49365,110.2202,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49362,110.2226,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.4936,110.2225,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.49356,110.2224,1,22/05/31,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
-7.48008,110.4667,1,21/06/11,Direct Observation,Indonesia,Jawa Tengah,04 iNaturalist Indonesia.csv,iNaturalist
